User-ID,ISBN,Book-Rating,Book-Title,Book-Author,Year-Of-Publication,Book-Publisher,User-City,User-State,User-Country,User-Age,Series-Title,Genre
99102,0446679593,4,Suzanne's Diary for Nicholas,James Patterson,2002,Warner Books,nashua, new hampshire,United States,33.0,suzanne's diary for nicholas,Romance
99109,0446523569,8,Message in a Bottle,Nicholas Sparks,1998,Warner Books,state college, pennsylvania,United States,33.0,message in a bottle,Romance
99146,0312853238,9,Ender's Game (Ender Wiggins Saga (Paperback)),Orson Scott Card,1992,Tor Books,fairfax, california,United States,35.0,ender's game (ender wiggins saga (paperback)),Science Fiction
99159,0142001740,7,The Secret Life of Bees,Sue Monk Kidd,2003,Penguin Books,vancouver, british columbia,Canada,23.0,secret life of bees,Historical Fiction
99204,0399134204,8,Joy Luck Club,Amy Tan,1989,Putnam Publishing Group,san antonio, texas,United States,33.0,joy luck club,Fiction
99204,0446610038,9,1st to Die: A Novel,James Patterson,2002,Warner Vision,san antonio, texas,United States,33.0,1st to die: a novel,Thriller
99222,0375726403,10,Empire Falls,Richard Russo,2002,Vintage Books USA,snohomish, washington,United States,33.0,empire falls,Fiction
99223,0609610597,8,"The Shelters of Stone (Earth's Children Series, No 5)",JEAN M. AUEL,2002,Crown,truckee, california,United States,33.0,earth's children,Historical Fiction
99229,0140254544,6,A Light in the Window (The Mitford Years),Jan Karon,1996,Penguin Books,bloomington, illinois,United States,48.0,mitford years,Fiction
99229,0316601950,7,The Pilot's Wife : A Novel,Anita Shreve,1999,Back Bay Books,bloomington, illinois,United States,48.0,pilot's wife : a novel,Fiction
99252,0440241073,8,The Summons,John Grisham,2002,Dell Publishing Company,austin, texas,United States,47.0,summons,Thriller
99252,0446606812,6,Message in a Bottle,Nicholas Sparks,1999,Warner Vision,austin, texas,United States,47.0,message in a bottle,Romance
99281,0446525537,10,A Walk to Remember,Nicholas Sparks,1999,Warner Books,seattle, washington,United States,17.0,walk to remember,Romance
99298,0312195516,10,The Red Tent (Bestselling Backlist),Anita Diamant,1998,Picador USA,sandpoint, ,United States,33.0,red tent (bestselling backlist),Historical Fiction
99312,0842329242,10,Nicolae: The Rise of Antichrist (Left Behind No. 3),Tim F. Lahaye,1998,Tyndale House Publishers,apple valley, minnesota,United States,28.0,left behind,Fiction
99312,0842329269,10,Apollyon: The Destroyer Is Unleashed (Left Behind No. 5),Jerry Jenkins,2000,Tyndale House Publishers,apple valley, minnesota,United States,28.0,left behind,Fiction
99312,0842329277,10,"Assassins: Assignment: Jerusalem, Target: Antichrist (Left Behind No. 6)",Tim Lahaye,2000,Tyndale House Publishers,apple valley, minnesota,United States,28.0,left behind,Fiction
99312,084233226X,10,Desecration: Antichrist Takes the Throne (Left Behind No. 9),Tim Lahaye,2001,Tyndale House Publishers,apple valley, minnesota,United States,28.0,left behind,Fiction
99313,0142001740,8,The Secret Life of Bees,Sue Monk Kidd,2003,Penguin Books,lake oswego, oregon,United States,35.0,secret life of bees,Historical Fiction
99313,0312291639,6,The Nanny Diaries: A Novel,Emma McLaughlin,2003,St. Martin's Griffin,lake oswego, oregon,United States,35.0,nanny diaries: a novel,Fiction
99314,0316569321,10,White Oleander : A Novel,Janet Fitch,1999,"Little, Brown",toronto, ontario,Canada,24.0,white oleander : a novel,Fiction
99322,0553574116,5,Wicked Widow,Amanda Quick,2001,Bantam Books,mesa, arizona,United States,33.0,wicked,Fantasy
99337,044023722X,5,A Painted House,John Grisham,2001,Dell Publishing Company,south daytona, florida,United States,18.0,painted house,Fiction
99341,0312278586,8,The Nanny Diaries: A Novel,Emma McLaughlin,2002,St. Martin's Press,warminster, pennsylvania,United States,31.0,nanny diaries: a novel,Fiction
99347,1571458735,10,Uncle John's Ahh-Inspiring Bathroom Reader (Bathroom Reader Series),Bathroom Reader Institute,2002,Portable Publishing,muskegon, michigan,United States,30.0,ring,Fantasy
99349,0375727345,8,House of Sand and Fog,Andre Dubus III,2000,Vintage Books,las vegas, nevada,United States,50.0,house of sand and fog,Fiction
99388,0446672211,9,Where the Heart Is (Oprah's Book Club (Paperback)),Billie Letts,1998,Warner Books,columbia, south carolina,United States,35.0,where the heart is (oprah's book club (paperback)),Fiction
99452,0385504209,8,The Da Vinci Code,Dan Brown,2003,Doubleday,albion, michigan,United States,70.0,da vinci code,Thriller
99482,0671027360,8,Angels & Demons,Dan Brown,2001,Pocket Star,dahlonega, georgia,United States,28.0,angels & demons,Thriller
99523,0375707972,5,The Reader,Bernhard Schlink,1999,Vintage Books USA,bucharest, n/a,Romania,28.0,reader,Historical Fiction
99523,0446672211,5,Where the Heart Is (Oprah's Book Club (Paperback)),Billie Letts,1998,Warner Books,bucharest, n/a,Romania,28.0,where the heart is (oprah's book club (paperback)),Fiction
99523,067976402X,8,Snow Falling on Cedars,David Guterson,1995,Vintage Books USA,bucharest, n/a,Romania,28.0,snow falling on cedars,Historical Fiction
99623,0743435451,10,"War of Honor (Honor Harrington Series, Book 10)",David Weber,2002,Baen,canberra, australian capital territory,Australia,33.0,ring,Fantasy
99630,0375727345,9,House of Sand and Fog,Andre Dubus III,2000,Vintage Books,framingham, massachusetts,United States,24.0,house of sand and fog,Fiction
99630,067976402X,2,Snow Falling on Cedars,David Guterson,1995,Vintage Books USA,framingham, massachusetts,United States,24.0,snow falling on cedars,Historical Fiction
99630,1885171080,5,"Girlfriends: Invisible Bonds, Enduring Ties",Carmen Renee Berry,1995,Wildcat Canyon Press,framingham, massachusetts,United States,24.0,ring,Fantasy
99635,0446606189,7,Cat & Mouse (Alex Cross Novels),James Patterson,1998,Warner Books,simi valley, california,United States,33.0,alex cross,Thriller
99648,0553289411,10,The Plains of Passage (Earth's Children (Paperback)),JEAN M. AUEL,1991,Bantam,orlando, florida,United States,44.0,earth's children,Historical Fiction
99650,0440213525,8,The Client,John Grisham,1994,Dell Publishing Company,frenchtown, montana,United States,33.0,client,Legal Thriller
99650,0440214041,8,The Pelican Brief,John Grisham,1993,Dell,frenchtown, montana,United States,33.0,pelican brief,Thriller
99650,0440220602,8,The Chamber,John Grisham,1995,Dell Publishing Company,frenchtown, montana,United States,33.0,chamber,Thriller
99720,0439064872,9,Harry Potter and the Chamber of Secrets (Book 2),J. K. Rowling,2000,Scholastic,dahlonega, georgia,United States,33.0,harry potter,Fantasy
99720,0439139600,10,Harry Potter and the Goblet of Fire (Book 4),J. K. Rowling,2002,Scholastic Paperbacks,dahlonega, georgia,United States,33.0,harry potter,Fantasy
99720,043935806X,9,Harry Potter and the Order of the Phoenix (Book 5),J. K. Rowling,2003,Scholastic,dahlonega, georgia,United States,33.0,harry potter,Fantasy
99720,0440206154,10,Red Dragon,Thomas Harris,2000,Dell Publishing Company,dahlonega, georgia,United States,33.0,red dragon,Thriller
99720,0440224675,9,Hannibal,Thomas Harris,2000,Dell Publishing Company,dahlonega, georgia,United States,33.0,hannibal,Thriller
99720,0446520802,9,The Notebook,Nicholas Sparks,1996,Warner Books,dahlonega, georgia,United States,33.0,notebook,Romance
99720,0446525537,8,A Walk to Remember,Nicholas Sparks,1999,Warner Books,dahlonega, georgia,United States,33.0,walk to remember,Romance
99720,059035342X,9,Harry Potter and the Sorcerer's Stone (Harry Potter (Paperback)),J. K. Rowling,1999,Arthur A. Levine Books,dahlonega, georgia,United States,33.0,harry potter,Fantasy
99738,0156027321,10,Life of Pi,Yann Martel,2003,Harvest Books,moers, nordrhein-westfalen,Germany,36.0,life of pi,Fiction
99766,0345391802,7,The Hitchhiker's Guide to the Galaxy,Douglas Adams,1995,Ballantine Books,san antonio, texas,United States,33.0,hitchhiker's guide to the galaxy,Science Fiction
99946,0971880107,3,Wild Animus,Rich Shapero,2004,Too Far,chicago, illinois,United States,33.0,wild animus,Fiction
99955,0446605239,4,The Notebook,Nicholas Sparks,1998,Warner Books,lockport, new york,United States,14.0,notebook,Romance
99955,067976402X,8,Snow Falling on Cedars,David Guterson,1995,Vintage Books USA,lockport, new york,United States,14.0,snow falling on cedars,Historical Fiction
99996,044023722X,8,A Painted House,John Grisham,2001,Dell Publishing Company,toronto, ontario,Canada,43.0,painted house,Fiction
99996,0440241073,7,The Summons,John Grisham,2002,Dell Publishing Company,toronto, ontario,Canada,43.0,summons,Thriller
99996,0452282152,8,Girl with a Pearl Earring,Tracy Chevalier,2001,Plume Books,toronto, ontario,Canada,43.0,ring,Fantasy
99997,0345443284,8,While I Was Gone,Sue Miller,1999,Ballantine Books,fredericton, new brunswick,Canada,33.0,while i was gone,Fiction
100004,0345339703,10,"The Fellowship of the Ring (The Lord of the Rings, Part 1)",J.R.R. TOLKIEN,1986,Del Rey,san ysidro, california,United States,33.0,ring,Fantasy
100004,0439064872,10,Harry Potter and the Chamber of Secrets (Book 2),J. K. Rowling,2000,Scholastic,san ysidro, california,United States,33.0,harry potter,Fantasy
100004,059035342X,10,Harry Potter and the Sorcerer's Stone (Harry Potter (Paperback)),J. K. Rowling,1999,Arthur A. Levine Books,san ysidro, california,United States,33.0,harry potter,Fantasy
100009,0060502258,6,The Divine Secrets of the Ya-Ya Sisterhood: A Novel,Rebecca Wells,2002,HarperTorch,victoria, british columbia,Canada,49.0,divine secrets of the ya-ya sisterhood: a novel,Fiction
100009,0385504209,8,The Da Vinci Code,Dan Brown,2003,Doubleday,victoria, british columbia,Canada,49.0,da vinci code,Thriller
100009,0440236673,8,The Brethren,John Grisham,2000,Island,victoria, british columbia,Canada,49.0,brethren,Thriller
100009,0441172717,9,Dune (Remembering Tomorrow),Frank Herbert,1996,ACE Charter,victoria, british columbia,Canada,49.0,ring,Fantasy
100024,0060514558,10,Let Freedom Ring: Winning the War of Liberty over Liberalism,Sean Hannity,2002,Regan Books,hessmer, louisiana,United States,57.0,ring,Fantasy
100035,0440211727,8,A Time to Kill,JOHN GRISHAM,1992,Dell,toronto, ontario,Canada,33.0,time to kill,Thriller
100043,0375727345,8,House of Sand and Fog,Andre Dubus III,2000,Vintage Books,douglasville, georgia,United States,36.0,house of sand and fog,Fiction
100067,1400034779,7,The No. 1 Ladies' Detective Agency (Today Show Book Club #8),Alexander McCall Smith,2003,Anchor,tenafly, new jersey,United States,33.0,no. 1 ladies' detective agency,Mystery
100088,0099993805,8,Pelican Brief,John Grisham,0,Trafalgar Square,burnley, england,United Kingdom,26.0,pelican brief,Thriller
100088,0330375253,10,Bridget Jones's Diary,Helen Fielding,2001,Picador,burnley, england,United Kingdom,26.0,bridget jones,Romance
100088,0385504209,10,The Da Vinci Code,Dan Brown,2003,Doubleday,burnley, england,United Kingdom,26.0,da vinci code,Thriller
100088,0440220602,10,The Chamber,John Grisham,1995,Dell Publishing Company,burnley, england,United Kingdom,26.0,chamber,Thriller
100115,0786868716,10,The Five People You Meet in Heaven,Mitch Albom,2003,Hyperion,new lenox, illinois,United States,42.0,five people you meet in heaven,Fiction
100172,0060930535,8,The Poisonwood Bible: A Novel,Barbara Kingsolver,1999,Perennial,lexington park, maryland,United States,33.0,poisonwood bible: a novel,Historical Fiction
100188,3471772707,9,Artemis Fowl. Der Geheimcode. Dritter Band der Artemis-Fowl-Trilogie,Eoin Colfer,2003,List,herdecke, nordrhein-westfalen,Germany,34.0,artemis fowl,Fantasy
100223,0385497466,6,The Brethren,JOHN GRISHAM,2000,Doubleday,st. george, south carolina,United States,33.0,brethren,Thriller
100223,0671458531,6,Color Purple,Alice Walker,0,Simon Schuster Trade,st. george, south carolina,United States,33.0,color purple,Historical Fiction
100227,0439064864,10,Harry Potter and the Chamber of Secrets (Book 2),J. K. Rowling,1999,Scholastic,tehran, tehran,Iran,36.0,harry potter,Fantasy
100227,0439136350,10,Harry Potter and the Prisoner of Azkaban (Book 3),J. K. Rowling,1999,Scholastic,tehran, tehran,Iran,36.0,harry potter,Fantasy
100227,0439139597,10,Harry Potter and the Goblet of Fire (Book 4),J. K. Rowling,2000,Scholastic,tehran, tehran,Iran,36.0,harry potter,Fantasy
100227,043935806X,10,Harry Potter and the Order of the Phoenix (Book 5),J. K. Rowling,2003,Scholastic,tehran, tehran,Iran,36.0,harry potter,Fantasy
100227,059035342X,10,Harry Potter and the Sorcerer's Stone (Harry Potter (Paperback)),J. K. Rowling,1999,Arthur A. Levine Books,tehran, tehran,Iran,36.0,harry potter,Fantasy
100251,0345337662,5,Interview with the Vampire,Anne Rice,1993,Ballantine Books,chapel hill, north carolina,United States,43.0,interview with the vampire,Horror
100256,044651652X,10,The Bridges of Madison County,Robert James Waller,1992,Warner Books,kingston, ontario,Canada,33.0,bridges of madison county,Romance
100264,0312291639,8,The Nanny Diaries: A Novel,Emma McLaughlin,2003,St. Martin's Griffin,brunswick, ohio,United States,37.0,nanny diaries: a novel,Fiction
100264,0312966970,9,Four To Score (A Stephanie Plum Novel),Janet Evanovich,1999,St. Martin's Paperbacks,brunswick, ohio,United States,37.0,stephanie plum,Mystery
100264,0312976275,9,Hot Six : A Stephanie Plum Novel (A Stephanie Plum Novel),Janet Evanovich,2001,St. Martin's Paperbacks,brunswick, ohio,United States,37.0,stephanie plum,Mystery
100264,0312991460,10,To the Nines (A Stephanie Plum Novel),Janet Evanovich,2004,St. Martin's Paperbacks,brunswick, ohio,United States,37.0,stephanie plum,Mystery
100264,0385315236,9,The Horse Whisperer,Nicholas Evans,1995,Delacorte Press,brunswick, ohio,United States,37.0,horse whisperer,Romance
100264,044023722X,5,A Painted House,John Grisham,2001,Dell Publishing Company,brunswick, ohio,United States,37.0,painted house,Fiction
100264,0446606189,8,Cat & Mouse (Alex Cross Novels),James Patterson,1998,Warner Books,brunswick, ohio,United States,37.0,alex cross,Thriller
100266,0345361792,1,A Prayer for Owen Meany,John Irving,1990,Ballantine Books,toronto, ontario,Canada,29.0,prayer for owen meany,Fiction
100266,0440222656,4,The Horse Whisperer,Nicholas Evans,1996,Dell,toronto, ontario,Canada,29.0,horse whisperer,Romance
100294,067976402X,10,Snow Falling on Cedars,David Guterson,1995,Vintage Books USA,olympia, washington,United States,33.0,snow falling on cedars,Historical Fiction
100354,059035342X,10,Harry Potter and the Sorcerer's Stone (Harry Potter (Paperback)),J. K. Rowling,1999,Arthur A. Levine Books,greeneville, tennessee,United States,55.0,harry potter,Fantasy
100357,0440498058,7,A Wrinkle In Time,MADELEINE L'ENGLE,1998,Yearling,new yoek, new york,United States,33.0,wrinkle in time,Science Fiction
100361,0618002235,8,"The Two Towers (The Lord of the Rings, Part 2)",J. R. R. Tolkien,1999,Houghton Mifflin Company,chicago, illinois,United States,32.0,ring,Fantasy
100361,0618260285,8,"The Return of the King (The Lord of the Rings, Part 3)",J. R. R. Tolkien,2002,Houghton Mifflin Company,chicago, illinois,United States,32.0,ring,Fantasy
100393,0440234743,5,The Testament,John Grisham,1999,Dell,riverside, california,United States,33.0,testament,Thriller
100399,0060930535,10,The Poisonwood Bible: A Novel,Barbara Kingsolver,1999,Perennial,hiram, ohio,United States,54.0,poisonwood bible: a novel,Historical Fiction
100417,0446676098,8,The Notebook,Nicholas Sparks,1999,Warner Books,oakville, ontario,Canada,33.0,notebook,Romance
100427,0375725784,9,A Heartbreaking Work of Staggering Genius,Dave Eggers,2001,Vintage Books USA,palm beach gardens, florida,United States,64.0,ring,Fantasy
100427,0375758623,5,The Piano Shop on the Left Bank: Discovering a Forgotten Passion in a Paris Atelier,Thaddeus Carhart,2002,Random House Trade,palm beach gardens, florida,United States,64.0,ring,Fantasy
100452,0971880107,1,Wild Animus,Rich Shapero,2004,Too Far,vancouver, british columbia,Canada,33.0,wild animus,Fiction
100459,0345339681,8,The Hobbit : The Enchanting Prelude to The Lord of the Rings,J.R.R. TOLKIEN,1986,Del Rey,bay area, california,United States,38.0,hobbit,Fantasy
100459,037541178X,7,While I Was Gone,SUE MILLER,2000,Ballantine Books,bay area, california,United States,38.0,while i was gone,Fiction
100459,0375727345,8,House of Sand and Fog,Andre Dubus III,2000,Vintage Books,bay area, california,United States,38.0,house of sand and fog,Fiction
100459,0380717018,9,Body of Evidence (Kay Scarpetta Mysteries (Paperback)),Patricia D. Cornwell,1992,Avon,bay area, california,United States,38.0,kay scarpetta,Mystery
100459,0380718332,9,All That Remains (Kay Scarpetta Mysteries (Paperback)),Patricia D. Cornwell,1993,Avon,bay area, california,United States,38.0,kay scarpetta,Mystery
100459,0380718340,9,Cruel & Unusual (Kay Scarpetta Mysteries (Paperback)),Patricia D. Cornwell,1994,Avon,bay area, california,United States,38.0,kay scarpetta,Mystery
100459,0380789035,9,American Gods,Neil Gaiman,2002,HarperTorch,bay area, california,United States,38.0,american gods,Fantasy
100459,0385497466,8,The Brethren,JOHN GRISHAM,2000,Doubleday,bay area, california,United States,38.0,brethren,Thriller
100459,0440211727,10,A Time to Kill,JOHN GRISHAM,1992,Dell,bay area, california,United States,38.0,time to kill,Thriller
